"2020-04-15 00:00:00",1,2
"2020-04-16 00:00:00",2,0
"2020-04-17 00:00:00",2,0
"2020-04-18 00:00:00",2,0
"2020-04-19 00:00:00",1,0
"2020-04-20 00:00:00",1,0
"2020-04-23 00:00:00",0,3
"2020-04-28 00:00:00",0,1
"2020-04-30 00:00:00",0,2
"2020-05-01 00:00:00",2,0
"2020-05-02 00:00:00",3,0
"2020-05-03 00:00:00",2,0
"2020-05-04 00:00:00",2,0
"2020-05-05 00:00:00",1,0
"2020-05-06 00:00:00",2,0
"2020-05-07 00:00:00",2,0
"2020-05-14 00:00:00",0,2
"2020-05-27 00:00:00",0,2
"2020-05-29 00:00:00",0,2
"2020-06-12 00:00:00",0,1
"2020-06-17 00:00:00",0,3
"2020-06-19 00:00:00",0,6
"2020-06-26 00:00:00",1,0
"2020-06-28 00:00:00",4,0
"2020-06-30 00:00:00",2,0
"2020-07-01 00:00:00",2,0
"2020-07-02 00:00:00",7,0
"2020-07-03 00:00:00",1,0
"2020-07-04 00:00:00",3,0
"2020-07-08 00:00:00",3,0
"2020-07-09 00:00:00",2,1
"2020-07-10 00:00:00",3,1
"2020-07-11 00:00:00",2,0
"2020-07-12 00:00:00",2,0
"2020-07-14 00:00:00",3,0
"2020-07-15 00:00:00",1,0
"2020-07-16 00:00:00",3,0
"2020-07-17 00:00:00",3,0
"2020-07-18 00:00:00",2,0
"2020-07-20 00:00:00",2,0
"2020-07-21 00:00:00",1,0
"2020-07-22 00:00:00",2,0
"2020-07-23 00:00:00",0,1
"2020-07-24 00:00:00",2,0
"2020-07-26 00:00:00",1,0
"2020-07-27 00:00:00",1,0
"2020-07-29 00:00:00",1,27
"2020-07-30 00:00:00",2,4
"2020-07-31 00:00:00",0,1
